index,dG_separated,dSASA_hphobic,hbonds_int,plddt,pae,cdr3b_plddt
1751,-32.075,1004.477,7.0,91.001899261287,9.106682777404783,98.24297857646812
1752,-28.438,862.067,9.0,89.99679197476019,9.606823921203612,97.2526855343414
1753,-34.714,1019.849,6.0,91.22371170633198,9.209468841552734,97.93142900841646
1754,-27.837,561.23,10.0,89.26655198336954,8.743624687194824,97.8889312585429
1755,-33.769,760.392,9.0,91.06398207007388,8.25462532043457,97.93776751114304
1756,-42.354,1000.009,10.0,89.39467756924546,8.290548324584961,98.02306501412308
1757,-32.195,648.218,14.0,90.16985786606476,9.35692024230957,97.2089637293208
1758,-28.182,892.564,9.0,89.34688211852955,8.228710174560547,97.3496556344839
1759,-27.187,884.564,7.0,92.26280389665811,8.932877540588379,98.26082203229588
1766,-24.435,823.997,5.0,90.67578104642904,8.84685230255127,98.30127223483449
1767,-35.011,880.52,10.0,87.17205780577144,10.204559326171877,97.18058194505836
1768,-17.151,527.119,5.0,89.53280675808706,9.694120407104492,97.55307760158357
1769,-32.735,942.813,9.0,90.64666969988546,9.694579124450684,97.49725234584048
1770,-33.869,1187.796,8.0,91.13038441903733,8.424549102783203,98.03362207732243
1771,-21.997,771.165,8.0,91.72253052516176,8.892206192016602,97.92172384817324
1772,-48.705,1056.831,11.0,91.67860134751082,6.669797897338867,98.39061122905974
1773,-27.738,850.877,8.0,92.96433937788278,6.972035884857178,97.856177041844
1774,-26.392,953.271,5.0,92.7846893292378,6.778648376464844,98.04781858505744
1775,-23.929,904.487,7.0,88.91139463839976,8.139640808105469,97.42586368482613
1776,-25.545,1019.026,0.0,89.86616014555639,9.042118072509766,97.22376101847188
1777,-38.02,1010.888,8.0,89.67313877007524,9.377946853637695,98.02075256053264
1778,-42.324,947.05,9.0,90.42981446809338,7.784060001373291,97.65470929325043
1779,-30.988,755.862,8.0,90.42084386980656,9.76578140258789,97.07899149600514
1780,-35.041,735.471,9.0,88.43818656814302,10.51630687713623,97.4380455733629
1781,-38.218,760.02,12.0,91.8577375079366,7.5683088302612305,97.87808751929238
1784,-31.136,697.255,10.0,89.96904611071153,8.278066635131836,97.6911021171527
1785,-31.4,893.234,7.0,92.5507505611216,7.892071723937988,98.25538742094508
1786,-30.645,1010.201,8.0,89.76133963959082,9.098276138305664,96.757120269059
1787,-32.727,914.538,8.0,92.47414709369,7.749730587005615,97.94012244847713
1788,-32.96,599.63,8.0,86.38067996252693,9.980338096618652,97.4636226794509
1789,-26.094,1028.925,6.0,92.93781057907684,7.620956420898437,98.29070070143008
1790,-28.11,638.339,12.0,88.79998241239068,10.842388153076172,97.87394668118851
1791,-23.791,1029.527,4.0,89.33532571670735,8.329133987426758,97.4418440370768
1792,-42.429,842.789,10.0,92.25224283469689,8.079882621765137,98.25304787616057
1793,-21.857,787.541,9.0,90.75902608494076,9.187487602233888,98.27752309773916
1794,-29.393,1055.399,3.0,89.63190794934594,9.03144645690918,98.30496913700352
1795,-37.323,1016.76,9.0,93.2471177893758,7.436001777648926,98.29134762845548
1796,-39.522,756.002,10.0,89.70259163883614,7.851421356201172,97.59355271919442
1797,-18.1,741.046,2.0,92.88954118858004,7.746701717376709,98.24990075691152
1798,-34.673,1007.931,10.0,90.68405679284382,8.5595703125,97.75314933969996
1799,-25.973,879.267,6.0,92.87093301161951,7.3654632568359375,98.28439746519189
1801,-35.693,936.863,6.0,93.08497014659692,7.674066543579102,98.2836836852196
1802,-23.316,758.144,5.0,88.9600231192463,9.341826438903809,98.25430023799257
1803,-29.908,806.954,5.0,90.12039634079332,7.816373348236084,97.66785264117424
1804,-18.515,893.178,2.0,92.09637343613004,8.123960494995117,98.24726618435562
1805,-20.737,687.483,5.0,88.34430694146651,11.05881118774414,97.42349379851238
1806,-32.793,951.255,9.0,89.55262036968365,9.708089828491213,97.46140741180152
1807,-40.985,929.198,10.0,92.32414064138268,7.815615653991699,98.31388712987852
1808,-31.851,783.478,7.0,90.45914386095647,9.140595436096191,98.23606920984372
1809,-26.737,731.246,5.0,91.82164595275567,7.535647869110107,98.30750261424664
1810,-40.634,919.189,10.0,90.40218862774108,9.340764045715332,97.84161967415524
1811,-34.296,927.687,9.0,92.81130350334244,7.587908744812012,98.31406225533648
1812,-32.523,923.317,5.0,91.17713933596852,7.752898693084717,97.89973653977084
1820,-25.303,937.566,4.0,88.81438384119345,9.881406784057615,97.95646136008436
1821,-37.714,1057.768,8.0,88.42226966391837,9.519143104553224,97.40229976255036
1822,-35.017,905.654,11.0,92.45434287504486,7.043208122253418,98.31442251844852
1823,-31.933,711.836,10.0,90.23107833574718,9.115330696105955,97.3188437263253
1824,-42.18,1063.437,10.0,90.1594761209682,9.445578575134276,97.85353160734628
1825,-33.319,935.234,9.0,88.42298775193504,8.858283996582031,98.3358653009199
1826,-38.316,858.845,8.0,90.03097616675976,8.728824615478516,98.07983784151482
1827,-24.991,960.752,3.0,92.0491781716934,7.516567230224609,98.3069545790572
1828,-26.119,777.442,5.0,89.2244972691641,9.071314811706545,97.56138761993344
1829,-22.922,847.315,4.0,91.24245985285064,8.838361740112305,97.40341999321636
1830,-30.171,967.484,8.0,91.36348032267824,9.167679786682127,98.2713710638659
1831,-35.068,760.716,10.0,88.2990471976381,9.338884353637695,97.09708951004038
1832,-44.413,920.668,12.0,89.99812484120874,9.570061683654783,97.71811806627996
1833,-41.684,1090.501,8.0,91.68928135209508,7.882325649261475,98.02575737227431
1834,-21.378,968.262,5.0,90.02053547617014,8.733278274536133,98.33914047986175
1835,-29.468,824.481,10.0,88.91084666656494,8.997380256652832,98.13413322283668
1838,-33.989,942.997,12.0,91.97210032730008,9.211469650268556,98.16497059429324
1839,-23.727,774.837,10.0,91.96672047520916,9.16529655456543,98.23867711446564
1840,-33.381,908.571,8.0,90.42868593896972,10.25182819366455,97.78261457226904
1841,-35.385,778.406,13.0,89.58248176673202,9.05076789855957,97.97166975487409
1842,-41.354,848.958,12.0,89.467361255881,8.524069786071777,98.2071930202673
1843,-35.242,979.032,11.0,90.06102993695883,8.46508502960205,98.26912829072045
1844,-22.757,770.7,5.0,91.41011025708214,8.886639595031738,98.1901354253414
1845,-36.951,968.374,5.0,90.06273691851945,8.869962692260742,97.85358120790178
1846,-25.455,797.61,9.0,90.21103256150975,9.62315559387207,97.95121048542218
1847,-34.027,891.27,5.0,90.3397856706876,9.237194061279297,98.2254891754802
1848,-38.417,1058.254,9.0,89.55833340666818,8.73707389831543,97.27428237937274
1849,-47.95,1079.765,11.0,91.51632950450734,8.02037239074707,97.999685415971
1856,-32.415,824.657,10.0,88.52598341167601,10.126623153686523,97.98864023975884
1857,-33.651,958.565,9.0,92.2289771422678,8.043792724609375,98.24929156413864
1858,-31.335,829.545,12.0,89.26873032862122,8.377827644348145,97.34439705530242
1859,-42.966,841.657,9.0,91.84093626354384,7.542988777160644,98.12770566027136
1860,-33.755,907.973,10.0,89.65641738119712,8.654495239257812,98.26038740461148
1861,-39.473,1069.304,9.0,90.69333625708076,8.317484855651855,97.95043402413243
1862,-36.844,783.062,11.0,89.92611721081255,8.642881393432617,98.30032473766626
1863,-30.055,953.305,9.0,90.82610121768757,8.894034385681152,98.3317095081182
1864,-23.386,904.796,6.0,90.3603313049052,10.006851196289062,98.28803299170936
1865,-24.005,654.54,7.0,90.61244292450684,9.427112579345703,98.19093867397
1866,-31.2,776.276,5.0,91.09197356323756,8.351402282714844,98.31528438115178
1867,-30.307,1046.864,6.0,90.17629624067509,8.787450790405273,96.91388757927642
1874,-36.326,995.133,9.0,91.8929195595928,6.657322406768799,98.17174553740053
1875,-27.799,1044.909,6.0,91.05482853037532,8.940475463867188,98.25948617244887
1876,-41.706,1026.784,10.0,89.37177462127671,9.699017524719238,97.8237965161265
1877,-41.034,1027.427,13.0,91.17066416534688,7.750532150268555,97.51504770401348
1878,-27.642,819.636,8.0,86.57124686046845,10.127263069152832,97.0421216271314
1879,-38.209,784.889,11.0,90.55417634077982,9.357189178466797,97.44170462315064
1880,-22.083,810.199,5.0,91.39678456606296,8.724928855895996,97.28843932591094
1881,-24.611,904.268,7.0,90.89968812866904,8.655865669250488,98.25320218521942
1882,-26.468,729.558,6.0,91.511081917368,8.075142860412598,97.85787326261875
1883,-30.423,816.731,9.0,88.70877907493434,9.390210151672363,97.24648095517372
1884,-44.349,1209.116,13.0,90.40095698077002,8.354838371276855,97.010502550038
1885,-33.613,878.356,6.0,90.39245143404378,9.039281845092772,98.27365299082469
1886,-22.732,700.319,8.0,91.1730181899546,8.37454891204834,98.006969790002
1887,-30.115,898.908,8.0,90.96531943598038,7.6408257484436035,97.24727474579709
1888,-43.045,1021.656,9.0,88.75095098721474,9.214873313903809,97.43574838499248
1892,-24.142,811.554,7.0,87.69237165970753,10.258121490478516,97.17715595241336
1893,-24.971,787.877,4.0,89.35166733497121,9.265520095825195,98.04378179172728
1894,-37.233,902.373,5.0,92.44190234492244,7.117335796356201,97.88823576222018
1895,-18.306,582.706,4.0,90.27228001930692,10.537505149841309,97.28305960551576
1896,-22.825,688.016,6.0,87.34275342302442,10.301465034484863,98.14229931816554
1897,-38.486,921.536,9.0,91.30839680333898,7.790618419647217,98.08640323725096
1898,-39.322,913.572,8.0,92.72575852344382,6.6042799949646,97.96536507595437
1899,-27.513,785.541,6.0,91.65520961561184,7.959490776062012,97.88162217986498
1900,-30.55,672.316,8.0,89.25735599984574,8.637842178344727,97.83432919077528
1901,-34.729,856.194,14.0,90.08057983307248,8.161558151245117,98.27418950469176
1902,-39.552,1042.741,10.0,92.56986499788232,7.547477722167969,98.29660481323604
1903,-26.717,740.962,5.0,88.44164760978283,9.129047393798828,97.03876947143787
1904,-33.132,982.124,11.0,91.14256230464908,9.44625186920166,98.2362548953011
1905,-22.492,638.342,5.0,88.88218459161924,9.866106986999512,97.4535992350456
1906,-21.865,598.345,8.0,91.35757054029052,9.177698135375977,97.78867196160104
1910,-37.196,882.306,8.0,90.57551307703966,7.18131685256958,98.07454646691843
1911,-22.033,972.113,4.0,90.6270605475987,10.030325889587402,98.10068356140135
1912,-28.557,637.191,6.0,90.2461312182679,9.676827430725098,98.39844770528636
1913,-24.506,660.875,2.0,89.91719449694328,10.14025592803955,98.0286005835678
1914,-19.249,761.125,4.0,87.06017665747066,10.05355167388916,98.10152275251394
1915,-36.715,1121.101,9.0,90.35001386161883,9.221301078796388,97.35215651527352
1916,-40.085,933.11,9.0,89.91194400251925,8.283137321472168,97.56274987823744
1917,-32.483,932.102,10.0,90.59910976062052,9.564756393432615,97.61411973052158
1918,-25.873,865.819,6.0,92.0939746702464,8.79045295715332,97.90785031171612
1919,-28.31,695.561,6.0,90.1037583256079,9.38128662109375,97.97837415746396
1920,-24.242,833.114,8.0,89.6352057963979,8.203200340270996,98.28978240595931
1921,-32.614,940.688,11.0,90.6787393440861,7.611752033233643,98.46847429717928
1922,-38.713,948.996,9.0,90.85817324405409,8.058549880981445,97.71406741647256
1923,-47.01,1073.846,11.0,92.44541283483962,6.71339225769043,98.14789517480222
1928,-50.969,1112.81,16.0,89.25738069033359,9.015336990356444,97.3817626011336
1929,-26.531,701.573,7.0,89.42423336808228,10.187063217163086,97.3365381813887
1930,-27.08,812.997,6.0,89.55043353420672,9.051729202270508,97.25680809705746
1931,-28.852,843.351,8.0,91.82483331566355,9.579549789428713,98.27183011642164
1932,-26.434,927.4,6.0,89.29906140965961,9.35304355621338,97.61999434961264
1933,-33.622,977.79,8.0,90.80665414101888,8.252974510192871,97.31649569839026
1934,-38.527,1156.062,7.0,90.58120370793584,8.384712219238281,98.3571315026725
1935,-27.989,801.954,6.0,92.26647854732,9.06309700012207,98.0173435112537
1936,-25.177,677.25,4.0,90.62519640297604,9.019600868225098,98.32272213766346
1937,-33.233,1035.372,10.0,89.40873589672489,9.143231391906738,97.78714696493516
1938,-33.617,1086.32,8.0,89.33333139896655,8.789631843566895,98.24826484362542
1939,-32.348,991.678,7.0,91.27768806201767,8.947320938110352,98.24833806783607
1946,-29.212,820.126,8.0,88.81349825827556,9.864535331726074,97.07987971915983
1947,-28.538,880.579,6.0,91.22867563785572,8.580263137817383,98.312359160288
1948,-34.384,1053.62,6.0,92.6004453220977,6.554468631744385,98.12998068289905
1949,-39.958,961.37,10.0,90.20434550742394,8.273691177368164,97.3943700149127
1950,-38.709,1020.366,13.0,90.35645769100134,8.178191184997559,97.28854847233345
1951,-27.546,815.535,4.0,90.85281833139634,8.284432411193848,97.4585090247587
1952,-21.303,743.061,4.0,92.06034394315502,8.734613418579102,98.25438110407256
1953,-34.638,1027.901,9.0,90.58319901844683,7.917377948760986,98.30018291037312
1954,-34.098,918.09,9.0,93.02090235989355,7.442513942718506,98.28783421060956
1955,-34.924,910.253,11.0,89.90847274355407,8.74191951751709,97.8613424393543
1956,-31.113,925.466,6.0,90.25515235963005,9.804877281188965,97.92015962292544
1957,-31.807,886.169,5.0,91.02413050750434,8.662961959838867,98.25411276528324
1964,-45.675,845.776,11.0,91.33033455173712,8.037050247192383,98.33241996274946
1965,-31.912,624.339,8.0,91.1954586513013,7.566657543182373,97.87885754145763
1966,-40.851,939.474,14.0,89.58424422729757,8.686718940734863,97.13044794223252
1967,-35.531,997.234,6.0,89.62730892867548,7.889635562896728,97.42436555027548
1968,-41.596,837.501,13.0,92.60039651767248,7.713644027709961,98.17652889029225
1969,-25.223,754.06,5.0,91.70859742032748,8.349821090698242,98.23781927458504
1970,-19.773,683.979,5.0,91.76061029869987,8.959149360656738,97.95406753157124
1971,-28.033,912.808,5.0,87.85672057955314,9.695086479187012,98.05815159569924
1972,-17.112,882.653,2.0,91.26615465911532,8.34034252166748,98.2213904256825
1973,-40.08,1038.183,9.0,90.84550208079531,7.983359336853027,97.50326683805628
1974,-25.339,744.28,7.0,92.07459870409149,8.034049034118652,98.34005055267166
1975,-32.058,928.712,10.0,89.2983627626715,8.919763565063477,97.08299997200992
1976,-46.463,1085.686,16.0,90.716882563271,9.51815700531006,98.314847825053
1977,-19.978,475.892,7.0,91.90725155729264,8.120567321777344,98.29326625359464
1978,-22.971,703.419,7.0,89.68490162445391,10.263715744018556,97.18774136665188
1979,-33.684,1020.766,4.0,89.48955655611329,8.927022933959961,98.1471392374796
1982,-25.874,765.794,6.0,91.71835315541472,7.579235553741455,98.37677409166602
1983,-37.411,912.92,10.0,91.1713045421502,8.551735877990723,98.34622721270664
1984,-41.901,934.631,8.0,90.1788789493666,9.491602897644045,97.98157531012802
1985,-42.046,1097.597,8.0,90.93323474409644,8.95152473449707,98.06543975293124
1986,-24.145,584.924,10.0,86.16280411126625,11.260275840759276,97.94688853802803
1987,-82.71,977.216,6.0,89.97981818073819,8.634797096252441,98.22244910532788
1988,-34.03,857.133,6.0,92.41017536214484,6.697075366973877,97.59811281313326
1989,-36.831,909.24,11.0,92.74308165385716,6.501685619354248,98.34121705252774
1990,-48.889,1055.362,15.0,89.78639693809845,10.279097557067873,96.78024154469884
1991,-31.017,741.236,10.0,91.01333346962863,8.528635025024414,98.26280032380946
1992,-43.588,920.366,8.0,90.92706186115652,8.70156478881836,98.09649851027532
1993,-28.707,1303.927,5.0,89.36705861652982,9.539373397827148,98.3202499113984
1994,-27.913,815.25,4.0,88.83247224608289,9.97795581817627,96.99466716641254
1995,-28.41,922.356,7.0,90.59918887817476,8.078889846801758,97.6601857319064
1996,-23.149,871.952,3.0,92.64166224663286,7.6958746910095215,98.26834512242154
2000,-34.952,990.42,5.0,91.90476350113484,7.859039783477783,98.01848994713384
2001,-40.078,1055.932,9.0,91.18751462328092,7.086434364318848,97.39137003190126
2002,-32.253,763.582,10.0,91.64446719239444,7.956340312957764,97.63054557568414
2003,-23.284,652.219,6.0,91.6986077292995,8.495037078857422,98.32322488354896
2004,-16.02,828.775,6.0,89.0802316598141,10.568300247192385,97.2940089437416
2005,-29.281,823.213,7.0,91.75670519335956,7.663312911987305,97.77789103673932
2006,-26.981,935.684,2.0,92.51487091390516,7.173571586608887,98.27963168469476
2007,-39.11,1039.205,11.0,91.33057177922616,7.041906356811523,98.29296564852469
2008,-43.899,959.757,9.0,90.09691960268638,7.494081497192383,98.08821239932216
2009,-20.542,763.203,4.0,91.10469623656633,7.453135013580322,98.3501126930354
2010,-71.453,1133.391,6.0,92.58991494382752,7.118342876434326,98.28345328134093
2017,-30.887,893.49,8.0,92.18344013552236,7.422374248504639,97.66173658141558
2018,-38.428,838.668,12.0,90.34519625861668,8.75135612487793,98.29635570818012
2019,-37.779,891.288,8.0,91.47301709808768,7.753457546234131,97.36682621335024
2020,-31.583,906.009,7.0,93.3045396431505,7.338026523590088,98.27702938782492
2021,-43.304,928.539,12.0,92.39519229993893,7.53988790512085,98.3163523569825
2022,-44.235,1015.21,6.0,88.08381727144707,9.406315803527832,97.1132649589025
2023,-21.536,740.109,7.0,89.85582603969173,10.054739952087402,97.78207807868866
2024,-17.596,673.035,7.0,90.41887738036552,8.239649772644043,97.86557992091169
2025,-23.661,660.019,10.0,88.9917261742693,9.527642250061035,97.89979824238054
2026,-36.385,1220.991,7.0,92.11235343078847,6.975157260894775,98.2689989869008
2027,-19.573,643.229,6.0,90.90103236470088,8.080391883850098,98.33788859410645
2028,-46.68,1079.11,9.0,92.4392934721218,6.852799892425537,98.08413324378952
2029,-29.956,739.546,11.0,91.65389809803474,8.775537490844727,98.24983031757225
2035,-11.538,750.684,8.0,91.10547248903464,8.826669692993164,98.02331000374558
2036,-31.097,896.275,12.0,90.36063873162134,9.044570922851562,97.34789200625242
2037,-21.999,981.273,4.0,92.3003713233095,8.062344551086426,98.25691742194824
2038,-25.939,675.3,5.0,90.83969767594944,8.992289543151855,98.0180951734726
2039,-22.684,677.308,5.0,88.49502345124999,8.935362815856934,97.20220073071432
2040,-42.037,987.643,8.0,93.181251669738,6.293437480926514,98.1662068157294
2041,-35.874,845.738,8.0,92.27710388130714,8.62057876586914,98.2273075934022
2042,-34.938,962.634,10.0,93.19105492060746,7.652689456939697,98.29595427478208
2043,-21.533,548.14,6.0,90.12899982269256,9.090985298156738,97.87311742751191
2044,-25.827,791.205,7.0,90.15552763425087,7.930294036865234,97.9522485171846
2045,-37.841,729.591,12.0,90.3569844923724,9.997685432434082,97.87915821059414
2046,-27.012,719.586,4.0,88.46845475857343,10.333747863769531,97.09707607873342
2053,-31.044,928.395,8.0,90.20741440356566,8.704744338989258,97.95648143616016
2054,-37.231,988.47,10.0,91.78201078492064,7.211333751678467,98.3154595467939
2055,-27.602,1147.874,7.0,91.25784199593812,8.657920837402344,98.2885992834616
2056,-45.31,734.356,12.0,91.07391713286638,8.560505867004395,97.70335104945023
2057,-38.995,905.584,15.0,90.86305043024048,8.639175415039062,97.4854014743439
2058,-30.016,818.787,9.0,89.61077353987304,9.40605926513672,97.60388755197732
2059,-32.789,808.773,6.0,91.69870368755195,8.760624885559082,98.28791385548928
2060,-15.635,714.509,5.0,90.04669236435247,9.378024101257324,97.18036399817504
2061,-49.151,1019.975,12.0,89.73200684872432,8.859138488769531,97.93600732751764
2062,-21.232,724.421,4.0,91.30821476145162,9.307778358459473,98.17535878846012
2063,-34.761,895.886,11.0,90.0949058531362,8.169578552246094,98.33286642523646
2064,-35.833,956.54,11.0,92.78460630366538,7.247330188751221,97.91011736965449
2071,-19.538,571.127,7.0,87.03819921276289,11.159462928771973,98.08669365582251
2072,-40.271,647.246,11.0,89.16785361480774,8.742886543273926,97.89386453414744
2073,-28.176,757.58,7.0,90.92267575755692,9.905437469482422,98.206062719065
2074,-29.637,613.424,11.0,90.62677246580472,10.292463302612305,97.95825451062754
2075,-28.672,808.555,9.0,90.99206864237124,10.479790687561035,98.1797147818808
2076,-18.669,636.222,8.0,90.8918349021637,9.003384590148926,97.93484026653556
2077,-55.724,1139.144,13.0,90.88868636796444,8.76008129119873,97.73091007961764
2078,-40.99,985.729,6.0,92.3686098036105,6.960708141326904,98.0835960459094
2079,-44.32,947.506,11.0,90.76345779729785,8.721376419067383,97.92768004018714
2080,-28.34,841.953,9.0,88.78445152590658,8.969030380249023,97.46278435486924
2081,-18.79,702.183,5.0,91.69760784419206,9.780962944030762,98.29612162131252
2082,-17.692,557.706,5.0,91.41250675947448,9.201773643493652,97.13588868215705
2083,-35.271,1084.62,5.0,89.27163347765209,8.23495101928711,97.96956863792389
2090,-42.716,886.893,11.0,89.60746738028442,9.584734916687012,97.29515526076716
2091,-23.726,869.096,7.0,86.71766585418732,11.522173881530762,98.18425094204513
2092,-31.364,1097.292,9.0,91.26161278744608,8.551594734191895,98.04894767378325
2093,-42.819,1188.249,8.0,91.2327201267936,8.799278259277344,97.52665457147204
2094,-20.449,733.759,3.0,88.9210039332587,10.161198616027832,97.55862646111107
2095,-34.288,879.333,9.0,87.79479724683003,9.917795181274414,97.815795275523
2096,-23.548,665.414,2.0,90.0358005757181,9.06138038635254,98.20566329854086
2097,-34.654,955.098,8.0,90.1416942396518,9.262690544128418,98.06570582555126
2098,-44.692,1137.471,8.0,88.95984024343441,9.269702911376951,98.06728168670269
2099,-43.743,989.089,11.0,88.96148711930437,7.983647346496582,98.34874735596064
2107,-34.47,827.285,7.0,92.66592203096498,6.314327716827393,98.14333830973084
2108,-30.206,671.631,9.0,91.94458382057444,7.851902008056641,97.38396323675585
2109,-39.252,887.666,11.0,89.02064924963804,8.90617561340332,97.76342238974765
2110,-25.149,643.274,6.0,88.90482333339297,9.77842617034912,97.86688293462312
2111,-11.511,523.077,1.0,92.28281009245268,8.79902458190918,98.23495274990314
2112,-34.932,820.446,6.0,90.03404683041302,8.94583797454834,98.311582862363
2113,-37.586,933.823,8.0,88.66353420400992,8.497447967529297,97.06459971484249
2114,-28.846,852.851,7.0,91.00064372490348,8.782093048095703,98.23568332864858
2115,-26.816,618.135,10.0,91.41330262729907,9.712408065795898,98.15390100624758
2116,-26.384,735.216,9.0,91.98703490870052,7.317116260528564,97.9384303237131
2117,-34.874,875.99,8.0,91.92677549254527,7.561311721801758,98.29428522860596
2125,-21.66,721.883,7.0,90.30852565351954,9.93051052093506,97.43558129508068
2126,-31.782,934.495,7.0,90.77444801439566,8.932622909545898,97.86390570496398
2127,-36.438,817.684,7.0,90.48662378660973,8.974724769592285,98.23187317347931
2128,-38.485,1025.444,10.0,89.51627431293905,8.698990821838379,98.21909057550252
2129,-36.089,1014.454,7.0,91.33509787867176,7.9439377784729,98.29842718043648
2130,-33.08,1144.439,8.0,90.4999673612438,9.298835754394531,98.25540368150918
2131,-33.467,932.651,9.0,91.63776600998014,6.959331512451172,98.35773423960438
2132,-34.204,880.971,11.0,92.59786927667696,6.563793659210205,98.05826034879728
2133,-38.519,948.064,9.0,91.5869563675105,7.104038238525391,98.37258496431294
2134,-41.066,1030.759,12.0,90.2211866587596,8.180215835571289,98.12938920001572
2135,-29.069,768.303,9.0,91.58188400288348,9.458019256591797,97.89455847111296
2143,-30.419,848.507,9.0,90.56541274026893,8.648393630981445,97.59007307674128
2144,-38.185,817.721,9.0,90.9415254617776,7.896943092346191,98.30718174082776
2145,-31.751,977.673,8.0,92.36173200578963,6.969926357269287,98.15174864044242
2146,-24.565,882.973,6.0,91.08911414848438,8.520176887512207,97.9077655350647
2147,-39.992,1076.791,9.0,91.1087399340317,7.909395694732666,97.99701086656307
2148,-25.657,689.498,5.0,89.24913183467736,9.536521911621094,97.28862657585154
2149,-30.494,866.291,12.0,91.262492221284,7.816991806030273,97.7527457344652
2150,-36.105,790.318,7.0,92.791089112935,5.994147777557373,98.15622973937292
2151,-26.388,761.029,8.0,90.40461872313664,9.966899871826172,98.20007438156436
2152,-42.943,1057.697,9.0,92.20991620713365,6.5692667961120605,98.15489543169518
2153,-17.23,741.079,6.0,89.37780300458357,9.641029357910156,97.57671270135285
2154,-31.682,880.269,8.0,90.64961838523676,8.70415210723877,98.26556485969236
2155,-30.44,645.49,11.0,89.27501928275471,9.455328941345217,97.80098643968464
2156,-52.27,983.54,8.0,90.15155818521109,8.144976615905762,97.43052773434756
2157,-29.833,654.422,7.0,90.53873590778667,8.865347862243652,98.17106421894552
2161,-24.709,799.86,9.0,91.43962066471896,7.810072422027588,97.6348538099041
2162,-37.912,1046.884,13.0,90.8697380087858,8.682001113891602,97.17474535265602
2163,-30.792,829.193,4.0,90.58846199424556,8.927186012268066,98.23770172169677
2164,-41.898,948.29,10.0,91.71745026719466,7.492350101470947,98.16151901183127
2165,-36.296,1065.741,5.0,91.77889408061267,7.935566425323486,98.01398890233908
2166,-31.213,851.028,7.0,90.28079426440482,8.869410514831543,98.22619362828068
2167,-36.156,863.868,12.0,90.46845331152528,8.741247177124023,98.39817217613503
2168,-34.817,985.768,8.0,90.66982199557702,8.390565872192383,98.00193837374388
2169,-31.948,888.637,6.0,91.09751296527293,9.186138153076172,97.49724505011932
2170,-45.838,1139.24,12.0,90.42138456424276,8.377737998962402,98.22712973739476
2171,-22.674,767.918,8.0,92.43348399412976,9.693731307983398,98.25327994458232
2172,-43.462,964.57,11.0,92.00207791272324,7.371211051940918,98.3233138753294
2173,-27.33,561.692,11.0,90.76599946456096,9.758016586303713,97.91576429593334
2174,-31.028,920.556,6.0,91.47380102971624,9.749503135681152,98.1449002810956
2175,-31.374,870.691,10.0,90.25664922225516,11.397211074829102,97.5780273129442
2180,-36.935,954.55,12.0,90.40491032292584,9.116412162780762,98.31605904800968
2181,-45.13,1134.381,8.0,89.96661976741821,8.078710556030273,97.67354745055432
2182,-37.283,1354.75,7.0,87.47996562947995,10.204216957092283,97.94740282835596
2183,-32.314,627.761,13.0,89.74630929170256,10.269306182861328,97.34983206390136
2184,-34.944,961.306,5.0,92.95037843676732,7.462467670440674,98.3140108243677
2185,-38.125,990.268,8.0,89.9159910443697,8.198445320129395,97.81352613007596
2186,-36.386,1017.721,8.0,90.74663646655333,8.32034969329834,97.37998348715657
2187,-38.563,978.528,10.0,91.52637666535529,8.762776374816895,98.26973669932076
2188,-35.697,980.552,9.0,89.66975717215293,7.758386135101318,97.35487930188894
2189,-39.915,1002.059,12.0,91.34532109581689,8.350960731506348,97.78351288064852
2190,-37.661,898.442,10.0,92.66289738503784,7.747986793518066,97.9730331301406
2191,-20.427,502.021,4.0,90.15388694218449,9.842053413391112,98.20958722156362
2192,-34.084,923.276,8.0,90.89367567326542,8.123931884765625,98.18724378830971
2198,-24.878,825.584,3.0,90.33584985690128,8.366745948791504,98.3789805143356
2199,-41.164,1098.524,10.0,91.53447883391974,7.616906642913818,97.7268152964145
2200,-37.588,1026.671,6.0,91.4272387066392,8.198309898376465,98.1031252245786
2201,-26.748,670.014,4.0,89.27278779862796,9.029775619506836,98.4198148728062
2202,-31.142,1119.703,8.0,91.63687848472168,7.254428386688232,98.31955674322109
2203,-20.23,716.054,4.0,89.5866280606103,8.231719970703125,97.7566830118324
2204,-33.046,937.97,6.0,90.96358237854156,7.952241897583008,97.39902521796006
2205,-26.719,785.027,7.0,91.58698995353672,7.804244041442871,98.33197234275288
2206,-15.812,608.142,8.0,90.01851405484199,9.31016731262207,97.32733187764585
2207,-44.494,940.137,12.0,90.38932206992644,9.665305137634276,97.86111614564324
2208,-41.569,1000.992,8.0,92.595873366077,6.017684459686279,98.11410889759766
2209,-34.559,983.898,7.0,91.55762095607666,7.196367263793945,97.81240073988756
2215,-22.919,660.217,5.0,89.0782466927585,9.339167594909668,98.26379660350152
2216,-52.88,628.675,4.0,91.31361006188152,7.222309589385986,98.34938699382192
2217,-32.498,1133.404,8.0,92.33984958885952,8.647015571594238,98.14406375790657
2218,-38.13,1200.636,7.0,89.27966513469701,8.342964172363281,97.98021818796217
2219,-20.904,782.813,9.0,90.77125855006278,10.251453399658203,97.39217129453472
2220,-22.785,809.928,7.0,92.44359415873592,7.541094303131103,98.31029037507513
2221,-24.894,875.229,6.0,89.56684505858313,9.689536094665527,98.01293735425357
